"effort","total_infected, edges_closed"
0,1273
0.01,1210
0.06,1387
0.11,1386
0.16,1446
0.21,1474
0.26,1493
0.31,1475
0.36,1518
0.41,1592
0.46,1607
0.51,1615
0.56,1607
0.61,1600
0.66,1508
0.71,1225
0.76,918
0.81,648
0.86,133
0.91,21
0.96,10
