"effort","total_infected, edges_closed"
0,1239
0.01,1247
0.06,1393
0.11,1348
0.16,1420
0.21,1437
0.26,1502
0.31,1520
0.36,1549
0.41,1579
0.46,1618
0.51,1609
0.56,1569
0.61,1615
0.66,1548
0.71,1400
0.76,903
0.81,612
0.86,287
0.91,29
0.96,10
