"effort","total_infected, edges_closed"
0,1262
0.01,1231
0.06,1394
0.11,1356
0.16,1422
0.21,1446
0.26,1495
0.31,1494
0.36,1556
0.41,1585
0.46,1606
0.51,1615
0.56,1627
0.61,1649
0.66,1599
0.71,1124
0.76,690
0.81,431
0.86,165
0.91,30
0.96,11
