"effort","total_infected"
0,1291
0.01,1273
0.06,1143
0.11,1058
0.16,1017
0.21,915
0.26,904
0.31,817
0.36,767
0.41,701
0.46,650
0.51,607
0.56,550
0.61,510
0.66,446
0.71,409
0.76,355
0.81,294
0.86,243
0.91,200
0.96,98
