"effort","total_infected"
0,1251
0.01,1226
0.06,1266
0.11,1257
0.16,1220
0.21,1219
0.26,1236
0.31,1169
0.36,1104
0.41,1100
0.46,1058
0.51,1059
0.56,982
0.61,947
0.66,926
0.71,878
0.76,802
0.81,748
0.86,607
0.91,495
0.96,337
