"effort","total_infected"
0,1266
0.01,1260
0.06,1280
0.11,1251
0.16,1173
0.21,1276
0.26,1189
0.31,1129
0.36,1147
0.41,1109
0.46,1085
0.51,1066
0.56,1028
0.61,978
0.66,920
0.71,882
0.76,820
0.81,718
0.86,624
0.91,501
0.96,313
