"effort","total_infected"
0,1256
0.01,1229
0.06,1090
0.11,970
0.16,929
0.21,870
0.26,870
0.31,833
0.36,844
0.41,765
0.46,717
0.51,618
0.56,563
0.61,511
0.66,470
0.71,415
0.76,403
0.81,332
0.86,308
0.91,269
0.96,248
