"effort","total_infected"
0,3286
0.01,3019
0.06,1698
0.11,290
0.16,238
0.21,155
0.26,57
0.31,42
0.36,29
0.41,20
0.46,18
0.51,18
0.56,18
0.61,18
0.66,18
0.71,18
0.76,14
0.81,6
0.86,3
0.91,3
0.96,1
