"effort","total_infected"
0,3286
0.01,3019
0.06,47
0.11,47
0.16,39
0.21,37
0.26,32
0.31,30
0.36,29
0.41,28
0.46,28
0.51,23
0.56,23
0.61,23
0.66,23
0.71,4
0.76,4
0.81,2
0.86,2
0.91,2
0.96,1
