"effort","total_infected"
0,3286
0.01,3019
0.06,1690
0.11,814
0.16,669
0.21,414
0.26,64
0.31,45
0.36,32
0.41,25
0.46,22
0.51,18
0.56,8
0.61,7
0.66,7
0.71,7
0.76,7
0.81,7
0.86,7
0.91,7
0.96,3
