"effort","total_infected"
0,3286
0.01,3019
0.06,1702
0.11,1100
0.16,235
0.21,160
0.26,82
0.31,50
0.36,40
0.41,35
0.46,29
0.51,21
0.56,17
0.61,17
0.66,17
0.71,17
0.76,15
0.81,6
0.86,3
0.91,3
0.96,1
