"effort","total_infected"
0,3286
0.01,3019
0.06,1682
0.11,805
0.16,660
0.21,402
0.26,62
0.31,38
0.36,17
0.41,12
0.46,7
0.51,5
0.56,3
0.61,3
0.66,3
0.71,3
0.76,2
0.81,2
0.86,2
0.91,1
0.96,1
