"effort","total_infected"
0,3273
0.01,3261
0.06,3167
0.11,43
0.16,41
0.21,41
0.26,41
0.31,39
0.36,39
0.41,38
0.46,36
0.51,36
0.56,2
0.61,2
0.66,2
0.71,2
0.76,2
0.81,2
0.86,1
0.91,1
0.96,1
