"effort","total_infected"
0,3273
0.01,3264
0.06,3218
0.11,3135
0.16,3077
0.21,3035
0.26,2959
0.31,2853
0.36,2642
0.41,2554
0.46,2452
0.51,2350
0.56,2203
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
