"effort","total_infected"
0,3273
0.01,3261
0.06,3198
0.11,3103
0.16,3048
0.21,2980
0.26,2918
0.31,2786
0.36,2678
0.41,2571
0.46,2518
0.51,2297
0.56,1
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
