"effort","total_infected"
0,3273
0.01,3245
0.06,3205
0.11,3147
0.16,3072
0.21,2998
0.26,2913
0.31,2840
0.36,2739
0.41,2680
0.46,2522
0.51,2430
0.56,2343
0.61,2220
0.66,1950
0.71,1776
0.76,1657
0.81,1452
0.86,1257
0.91,3
0.96,1
