"effort","total_infected"
0,1254
0.01,1275
0.06,1244
0.11,1172
0.16,1118
0.21,1043
0.26,1025
0.31,981
0.36,930
0.41,892
0.46,888
0.51,858
0.56,843
0.61,802
0.66,811
0.71,802
0.76,797
0.81,770
0.86,745
0.91,805
0.96,765
