"effort","total_infected"
0,3286
0.01,3227
0.06,2993
0.11,2807
0.16,2574
0.21,2344
0.26,2142
0.31,1941
0.36,1747
0.41,1530
0.46,1317
0.51,1095
0.56,926
0.61,773
0.66,649
0.71,470
0.76,356
0.81,243
0.86,1
0.91,1
0.96,1
