"effort","total_infected"
0,3286
0.01,3249
0.06,3026
0.11,2746
0.16,2541
0.21,2345
0.26,2115
0.31,1889
0.36,1657
0.41,1436
0.46,1250
0.51,1079
0.56,6
0.61,3
0.66,3
0.71,3
0.76,3
0.81,2
0.86,2
0.91,2
0.96,1
