"effort","total_infected"
0,3286
0.01,3243
0.06,2981
0.11,2771
0.16,2514
0.21,2303
0.26,2073
0.31,1911
0.36,1647
0.41,1418
0.46,1249
0.51,1098
0.56,930
0.61,752
0.66,635
0.71,526
0.76,402
0.81,296
0.86,182
0.91,1
0.96,1
