"effort","total_infected"
0,3286
0.01,3239
0.06,3010
0.11,2762
0.16,2573
0.21,2310
0.26,2133
0.31,1964
0.36,1764
0.41,1595
0.46,1412
0.51,1222
0.56,1076
0.61,896
0.66,710
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
