"effort","total_infected"
0,3286
0.01,3253
0.06,3047
0.11,2804
0.16,2541
0.21,2324
0.26,2123
0.31,1924
0.36,1760
0.41,1579
0.46,1393
0.51,1211
0.56,1018
0.61,849
0.66,672
0.71,526
0.76,393
0.81,282
0.86,176
0.91,1
0.96,1
