"effort","total_infected"
0,3286
0.01,3241
0.06,3042
0.11,2783
0.16,2547
0.21,2330
0.26,2138
0.31,1955
0.36,1752
0.41,1579
0.46,1408
0.51,1193
0.56,1026
0.61,878
0.66,678
0.71,533
0.76,386
0.81,266
0.86,178
0.91,71
0.96,9
