"effort","total_infected"
0,3286
0.01,3246
0.06,3031
0.11,2775
0.16,2577
0.21,2386
0.26,2198
0.31,1989
0.36,1788
0.41,1571
0.46,1392
0.51,1230
0.56,1004
0.61,841
0.66,681
0.71,525
0.76,383
0.81,285
0.86,185
0.91,113
0.96,37
