"effort","total_infected"
0,3286
0.01,3254
0.06,3031
0.11,2812
0.16,2607
0.21,2371
0.26,2160
0.31,1948
0.36,1722
0.41,1384
0.46,1224
0.51,1078
0.56,940
0.61,769
0.66,607
0.71,477
0.76,378
0.81,262
0.86,162
0.91,79
0.96,1
