"effort","total_infected"
0,3286
0.01,3252
0.06,3037
0.11,2809
0.16,2563
0.21,2343
0.26,2168
0.31,1986
0.36,1818
0.41,1612
0.46,1421
0.51,1257
0.56,1080
0.61,898
0.66,692
0.71,537
0.76,412
0.81,6
0.86,5
0.91,4
0.96,3
