"effort","total_infected"
0,3286
0.01,3231
0.06,3040
0.11,2846
0.16,2639
0.21,2440
0.26,2224
0.31,1985
0.36,1762
0.41,1587
0.46,1406
0.51,1235
0.56,1040
0.61,854
0.66,706
0.71,564
0.76,444
0.81,318
0.86,191
0.91,90
0.96,1
