"effort","total_infected"
0,3273
0.01,3264
0.06,3185
0.11,3101
0.16,3036
0.21,2949
0.26,2872
0.31,2791
0.36,2700
0.41,2637
0.46,2523
0.51,2415
0.56,2240
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
