"effort","total_infected"
0,3273
0.01,3258
0.06,3197
0.11,3132
0.16,3084
0.21,3010
0.26,2926
0.31,2857
0.36,2793
0.41,2732
0.46,2539
0.51,2485
0.56,2349
0.61,2241
0.66,2092
0.71,1939
0.76,1716
0.81,1
0.86,1
0.91,1
0.96,1
