"effort","total_infected"
0,3273
0.01,3272
0.06,3188
0.11,3132
0.16,3061
0.21,3001
0.26,2903
0.31,2831
0.36,2695
0.41,2592
0.46,2455
0.51,2374
0.56,2177
0.61,1996
0.66,1884
0.71,1756
0.76,1557
0.81,1383
0.86,1212
0.91,886
0.96,522
