"effort","total_infected"
0,3273
0.01,3261
0.06,3221
0.11,3136
0.16,3078
0.21,3032
0.26,2980
0.31,2890
0.36,2771
0.41,2599
0.46,2356
0.51,2242
0.56,1
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
