"effort","total_infected"
0,3273
0.01,3232
0.06,3162
0.11,3106
0.16,3051
0.21,2946
0.26,2849
0.31,2766
0.36,2654
0.41,2565
0.46,2481
0.51,2380
0.56,1
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
