"effort","total_infected"
0,3273
0.01,3243
0.06,3193
0.11,3113
0.16,3076
0.21,2999
0.26,2932
0.31,2878
0.36,2822
0.41,2730
0.46,2577
0.51,2450
0.56,2298
0.61,2211
0.66,2052
0.71,1896
0.76,1725
0.81,1492
0.86,1
0.91,1
0.96,1
