"effort","total_infected, edges_closed"
0,1240
0.01,1245
0.06,1377
0.11,1430
0.16,1483
0.21,1553
0.26,1598
0.31,1626
0.36,1700
0.41,1797
0.46,1828
0.51,1853
0.56,1804
0.61,1763
0.66,1171
0.71,311
0.76,277
0.81,284
0.86,275
0.91,269
0.96,271
