"effort","total_infected, edges_closed"
0,1265
0.01,1278
0.06,1388
0.11,1447
0.16,1509
0.21,1554
0.26,1570
0.31,1668
0.36,1702
0.41,1771
0.46,1842
0.51,1882
0.56,1831
0.61,1742
0.66,1034
0.71,332
0.76,294
0.81,303
0.86,281
0.91,277
0.96,295
