"effort","total_infected, edges_closed"
0,1253
0.01,1296
0.06,1355
0.11,1463
0.16,1502
0.21,1545
0.26,1616
0.31,1667
0.36,1728
0.41,1783
0.46,1835
0.51,1863
0.56,1821
0.61,1746
0.66,1278
0.71,581
0.76,492
0.81,477
0.86,491
0.91,479
0.96,489
