"effort","total_infected, edges_closed"
0,1268
0.01,1257
0.06,1380
0.11,1452
0.16,1474
0.21,1592
0.26,1577
0.31,1659
0.36,1728
0.41,1800
0.46,1838
0.51,1858
0.56,1817
0.61,1643
0.66,1185
0.71,410
0.76,338
0.81,316
0.86,322
0.91,337
0.96,352
