"effort","total_infected, edges_closed"
0,1264
0.01,1271
0.06,1379
0.11,1453
0.16,1494
0.21,1536
0.26,1594
0.31,1655
0.36,1713
0.41,1764
0.46,1817
0.51,1858
0.56,1851
0.61,1716
0.66,804
0.71,420
0.76,394
0.81,399
0.86,385
0.91,397
0.96,397
