"effort","total_infected, edges_closed"
0,1291
0.01,1305
0.06,1396
0.11,1473
0.16,1503
0.21,1570
0.26,1589
0.31,1683
0.36,1728
0.41,1789
0.46,1825
0.51,1844
0.56,1843
0.61,1805
0.66,1021
0.71,239
0.76,209
0.81,220
0.86,207
0.91,225
0.96,223
