"effort","total_infected, edges_closed"
0,1236
0.01,1283
0.06,1367
0.11,1485
0.16,1507
0.21,1507
0.26,1629
0.31,1646
0.36,1693
0.41,1811
0.46,1813
0.51,1871
0.56,1825
0.61,1603
0.66,1220
0.71,451
0.76,421
0.81,428
0.86,429
0.91,424
0.96,437
