"effort","total_infected, edges_closed"
0,1257
0.01,1251
0.06,1260
0.11,1273
0.16,1234
0.21,1263
0.26,1277
0.31,1220
0.36,1269
0.41,1256
0.46,1268
0.51,1261
0.56,1255
0.61,1242
0.66,1207
0.71,1274
0.76,1273
0.81,1287
0.86,1283
0.91,1215
0.96,1272
