"effort","total_infected, edges_closed"
0,1276
0.01,1294
0.06,1384
0.11,1425
0.16,1510
0.21,1569
0.26,1583
0.31,1642
0.36,1697
0.41,1775
0.46,1817
0.51,1881
0.56,1837
0.61,1648
0.66,1230
0.71,393
0.76,370
0.81,365
0.86,346
0.91,364
0.96,347
