"effort","total_infected, edges_closed"
0,1279
0.01,1212
0.06,1417
0.11,1447
0.16,1491
0.21,1584
0.26,1575
0.31,1669
0.36,1694
0.41,1758
0.46,1784
0.51,1880
0.56,1874
0.61,1690
0.66,1070
0.71,382
0.76,349
0.81,352
0.86,359
0.91,358
0.96,355
