"effort","total_infected, edges_closed"
0,1239
0.01,1267
0.06,1272
0.11,1226
0.16,1249
0.21,1224
0.26,1228
0.31,1276
0.36,1256
0.41,1260
0.46,1231
0.51,1281
0.56,1238
0.61,1279
0.66,1264
0.71,1243
0.76,1259
0.81,1204
0.86,1267
0.91,1259
0.96,1265
