"effort","total_infected, edges_closed"
0,1214
0.01,1312
0.06,1406
0.11,1468
0.16,1489
0.21,1557
0.26,1609
0.31,1619
0.36,1752
0.41,1737
0.46,1816
0.51,1882
0.56,1834
0.61,1688
0.66,1291
0.71,455
0.76,388
0.81,384
0.86,383
0.91,419
0.96,401
