"effort","total_infected, edges_closed"
0,1273
0.01,1240
0.06,1368
0.11,1437
0.16,1546
0.21,1542
0.26,1582
0.31,1694
0.36,1718
0.41,1781
0.46,1819
0.51,1862
0.56,1868
0.61,1759
0.66,1181
0.71,498
0.76,478
0.81,451
0.86,449
0.91,468
0.96,460
