"effort","total_infected, edges_closed"
0,1231
0.01,1261
0.06,1379
0.11,1409
0.16,1484
0.21,1566
0.26,1631
0.31,1646
0.36,1716
0.41,1788
0.46,1830
0.51,1824
0.56,1819
0.61,1466
0.66,924
0.71,394
0.76,307
0.81,294
0.86,304
0.91,291
0.96,308
