"effort","total_infected, edges_closed"
0,1258
0.01,1278
0.06,1428
0.11,1448
0.16,1479
0.21,1565
0.26,1600
0.31,1647
0.36,1691
0.41,1765
0.46,1820
0.51,1848
0.56,1823
0.61,1762
0.66,1278
0.71,370
0.76,331
0.81,338
0.86,333
0.91,328
0.96,334
