"effort","total_infected, edges_closed"
0,1256
0.01,1253
0.06,1261
0.11,1248
0.16,1253
0.21,1228
0.26,1231
0.31,1215
0.36,1250
0.41,1306
0.46,1291
0.51,1269
0.56,1262
0.61,1235
0.66,1239
0.71,1269
0.76,1245
0.81,1217
0.86,1269
0.91,1268
0.96,1242
