"effort","total_infected, edges_closed"
0,1258
0.01,1255
0.06,1246
0.11,1271
0.16,1275
0.21,1256
0.26,1255
0.31,1293
0.36,1214
0.41,1265
0.46,1263
0.51,1250
0.56,1250
0.61,1209
0.66,1250
0.71,1209
0.76,1252
0.81,1269
0.86,1232
0.91,1289
0.96,1244
