"effort","total_infected, edges_closed"
0,1281
0.01,1277
0.06,1384
0.11,1466
0.16,1500
0.21,1538
0.26,1602
0.31,1651
0.36,1763
0.41,1767
0.46,1817
0.51,1828
0.56,1822
0.61,1755
0.66,1162
0.71,461
0.76,417
0.81,403
0.86,402
0.91,404
0.96,399
