"effort","total_infected, edges_closed"
0,1289
0.01,1303
0.06,1365
0.11,1450
0.16,1477
0.21,1559
0.26,1564
0.31,1664
0.36,1749
0.41,1779
0.46,1823
0.51,1869
0.56,1830
0.61,1778
0.66,1186
0.71,498
0.76,369
0.81,358
0.86,342
0.91,363
0.96,363
