"effort","total_infected, edges_closed"
0,1260
0.01,1229
0.06,1373
0.11,1456
0.16,1531
0.21,1530
0.26,1573
0.31,1650
0.36,1732
0.41,1796
0.46,1840
0.51,1878
0.56,1844
0.61,1715
0.66,938
0.71,210
0.76,196
0.81,191
0.86,186
0.91,188
0.96,190
