"effort","total_infected, edges_closed"
0,1265
0.01,1221
0.06,1242
0.11,1299
0.16,1248
0.21,1244
0.26,1196
0.31,1283
0.36,1217
0.41,1243
0.46,1256
0.51,1231
0.56,1210
0.61,1251
0.66,1244
0.71,1283
0.76,1241
0.81,1260
0.86,1272
0.91,1242
0.96,1293
