"effort","total_infected, edges_closed"
0,1249
0.01,1310
0.06,1358
0.11,1448
0.16,1529
0.21,1541
0.26,1562
0.31,1638
0.36,1700
0.41,1763
0.46,1816
0.51,1864
0.56,1851
0.61,1733
0.66,1210
0.71,496
0.76,391
0.81,412
0.86,405
0.91,416
0.96,402
