"effort","total_infected, edges_closed"
0,1310
0.01,1276
0.06,1268
0.11,1258
0.16,1250
0.21,1270
0.26,1283
0.31,1253
0.36,1291
0.41,1217
0.46,1233
0.51,1239
0.56,1234
0.61,1287
0.66,1246
0.71,1231
0.76,1267
0.81,1283
0.86,1246
0.91,1282
0.96,1292
