"effort","total_infected, edges_closed"
0,1259
0.01,1279
0.06,1243
0.11,1257
0.16,1253
0.21,1309
0.26,1254
0.31,1269
0.36,1221
0.41,1242
0.46,1285
0.51,1231
0.56,1289
0.61,1240
0.66,1277
0.71,1251
0.76,1303
0.81,1282
0.86,1263
0.91,1266
0.96,1238
