"effort","total_infected, edges_closed"
0,1248
0.01,1252
0.06,1354
0.11,1453
0.16,1471
0.21,1556
0.26,1583
0.31,1617
0.36,1716
0.41,1771
0.46,1814
0.51,1877
0.56,1857
0.61,1758
0.66,1032
0.71,501
0.76,415
0.81,407
0.86,400
0.91,409
0.96,416
