"effort","total_infected, edges_closed"
0,1242
0.01,1267
0.06,1349
0.11,1494
0.16,1483
0.21,1572
0.26,1595
0.31,1636
0.36,1718
0.41,1756
0.46,1821
0.51,1871
0.56,1888
0.61,1766
0.66,1103
0.71,484
0.76,396
0.81,389
0.86,389
0.91,391
0.96,393
