"effort","total_infected, edges_closed"
0,1281
0.01,1284
0.06,1378
0.11,1471
0.16,1484
0.21,1558
0.26,1588
0.31,1671
0.36,1713
0.41,1753
0.46,1818
0.51,1837
0.56,1804
0.61,1708
0.66,1299
0.71,515
0.76,457
0.81,480
0.86,467
0.91,474
0.96,467
