"effort","total_infected, edges_closed"
0,1264
0.01,1245
0.06,1246
0.11,1239
0.16,1264
0.21,1284
0.26,1265
0.31,1235
0.36,1280
0.41,1250
0.46,1264
0.51,1299
0.56,1233
0.61,1239
0.66,1258
0.71,1236
0.76,1251
0.81,1285
0.86,1324
0.91,1272
0.96,1279
