"effort","total_infected, edges_closed"
0,1265
0.01,1230
0.06,1241
0.11,1279
0.16,1287
0.21,1243
0.26,1231
0.31,1256
0.36,1271
0.41,1260
0.46,1228
0.51,1260
0.56,1255
0.61,1242
0.66,1254
0.71,1285
0.76,1253
0.81,1239
0.86,1220
0.91,1257
0.96,1256
