"effort","total_infected, edges_closed"
0,1303
0.01,1275
0.06,1366
0.11,1454
0.16,1485
0.21,1585
0.26,1625
0.31,1636
0.36,1670
0.41,1810
0.46,1784
0.51,1837
0.56,1830
0.61,1629
0.66,1207
0.71,490
0.76,415
0.81,421
0.86,426
0.91,441
0.96,431
