"effort","total_infected, edges_closed"
0,1266
0.01,1201
0.06,1255
0.11,1241
0.16,1257
0.21,1250
0.26,1253
0.31,1272
0.36,1305
0.41,1268
0.46,1254
0.51,1309
0.56,1243
0.61,1236
0.66,1257
0.71,1237
0.76,1281
0.81,1267
0.86,1229
0.91,1277
0.96,1252
